,X_WGS84,Y_WGS84,grass
7780,-91.129366,30.48309,0
12198,-91.12,35.32,0
7781,-91.11865,36.082085,0
12199,-91.11,16.1,0
7782,-91.085686,42.47443,0
7783,-91.080855,41.363178,0
12200,-91.08,65.55,0
7784,-91.072913,38.248806,0
12201,-91.07,18.17,0
7785,-91.069489,44.582312,0
12202,-91.06,16.75,0
7786,-91.05,68,0
12203,-91.05,15.89,0
7787,-91.039417,43.59051,0
12204,-91.03,15.85,0
12205,-91.02,41.75,0
7788,-91.01818,42.734742,0
7789,-91.016804,39.185324,0
7790,-91.012432,43.837751,0
12206,-91.01,34.25,0
12207,-91,16.32,0
7791,-90.992667,38.0695,0
12208,-90.99,65.18,0
7792,-90.985975,44.378811,0
7793,-90.983907,47.487119,0
7794,-90.98,15.26,0
12209,-90.98,14.53,0
12210,-90.97,39.44,0
7795,-90.968729,46.582118,0
12211,-90.96,14.21,0
12212,-90.95,17.45,0
7796,-90.942265,30.702699,0
7797,-90.94,53.53,0
7798,-90.9211,43.034579,0
7799,-90.920928,46.351617,0
7800,-90.920083,39.019506,0
7801,-90.905,39.370556,0
7802,-90.901479,37.015107,0
12213,-90.9,35.86,0
12214,-90.89,64.29,0
7803,-90.880724,48.168574,0
7804,-90.866908,44.111386,0
7805,-90.866617,40.106964,0
7806,-90.861337,46.814962,0
7807,-90.86,64.84,0
7808,-90.86,52.39,0
7809,-90.852222,37.525278,0
7810,-90.839131,38.80271,0
12215,-90.83,15.05,0
7811,-90.825664,41.433358,0
7812,-90.825194,38.47525,0
12216,-90.82,14.81,0
7813,-90.787778,37.936389,0
12217,-90.78,16.76,0
7814,-90.77395,47.629586,0
7815,-90.771922,43.427689,0
12218,-90.77,18.18,0
7816,-90.752758,40.439491,0
12219,-90.75,18.88,0
7817,-90.741712,44.301432,0
7818,-90.74,51.22,0
7819,-90.708167,35.776677,0
7820,-90.7,38.16666,0
12220,-90.69,34.41,0
7821,-90.681617,42.490562,0
7822,-90.680489,43.132109,0
12221,-90.68,18.48,0
12222,-90.67,67.51,0
7823,-90.667326,42.155311,0
7824,-90.66,55.77,0
12223,-90.65,66.94,0
12224,-90.64,16.09,0
7825,-90.634558,43.611267,0
12225,-90.63,15.53,0
7826,-90.621848,44.056863,0
12226,-90.61,14.36,0
12227,-90.59,66.14,0
12228,-90.58,17.27,0
12229,-90.57,65.11,0
7827,-90.560262,38.526221,0
12230,-90.56,33.19,0
7828,-90.559,39.84525,0
7829,-90.5568,38.3086,0
7830,-90.543043,38.980939,0
7831,-90.532917,37.963861,0
12231,-90.53,34.99,0
7832,-90.512947,31.738347,0
12232,-90.51,16.67,0
12233,-90.5,54.79,0
7833,-90.498381,43.363305,0
12234,-90.49,40.02,0
7834,-90.488587,37.50045,0
12235,-90.48,15.23,0
7835,-90.476885,42.726097,0
12236,-90.47,30.86,0
12237,-90.46,18.99,0
7836,-90.453056,37.098056,0
12238,-90.44,35.38,0
7837,-90.436874,46.562172,0
7838,-90.43,18.72,0
12239,-90.42,15.92,0
7839,-90.411668,35.724235,0
7840,-90.400597,41.588547,0
12240,-90.4,15.06,0
7841,-90.395358,42.40189,0
7842,-90.39,16.41,0
12241,-90.39,17.76,0
7843,-90.36,79.61,0
12242,-90.36,64.56,0
7844,-90.358,40.80209,0
12243,-90.35,45.52,0
7845,-90.344401,47.745027,0
12244,-90.34,14.8,0
7846,-90.3287,40.312962,0
12245,-90.32,65.64,0
7847,-90.319068,43.941416,0
12246,-90.31,56.67,0
7848,-90.304977,32.366684,0
12247,-90.3,67.74,0
7849,-90.296903,42.222035,0
7850,-90.292445,38.774534,0
7851,-90.29,66.52,0
12248,-90.29,17.11,0
7852,-90.283235,44.584501,0
12249,-90.28,37.43,0
12250,-90.27,14.42,0
12251,-90.26,53.41,0
7853,-90.247772,39.755183,0
12252,-90.24,17.57,0
7854,-90.2324,37.830197,0
12253,-90.23,16.23,0
7855,-90.229167,38.073333,0
7856,-90.229,43.194153,0
12254,-90.21,52.26,0
7857,-90.194237,44.151772,0
7858,-90.19,75.08,0
12255,-90.19,15.54,0
7859,-90.180847,44.34438,0
7860,-90.175271,41.346596,0
7861,-90.130834,43.569287,0
12256,-90.13,17.49,0
7862,-90.1296,43.025478,0
7863,-90.1133,30.49363,0
7864,-90.113153,36.722037,0
7865,-90.112716,41.922592,0
12257,-90.11,14.56,0
7866,-90.1,64.88,0
12258,-90.1,67.13,0
7867,-90.099256,38.912039,0
12259,-90.08,20.74,0
7868,-90.079772,29.981488,0
12260,-90.07,19.28,0
7869,-90.068,40.959,0
7870,-90.056668,38.573263,0
7871,-90.056302,42.450425,0
12261,-90.05,16.83,0
7872,-90.048976,40.574764,0
12262,-90.04,40.33,0
7873,-90.031661,35.343624,0
7874,-90.03,78.93,0
7875,-90.02,49.8,0
12263,-90.02,31.94,0
12264,-90.01,18.5,0
7876,-89.98902,30.880329,0
7877,-89.98795,38.214526,0
7878,-89.983432,40.148522,0
12265,-89.98,66.67,0
7879,-89.975351,38.744563,0
7880,-89.97072,44.046812,0
12266,-89.97,19.94,0
7881,-89.964937,42.77538,0
12267,-89.94,20.41,0
7882,-89.928164,40.377992,0
7883,-89.9168,43.152482,0
7884,-89.9043,43.3435,0
7885,-89.89133,41.443473,0
12268,-89.89,32.82,0
12269,-89.88,15.84,0
7886,-89.879858,30.054556,0
7887,-89.859307,34.075265,0
7888,-89.855237,43.750955,0
7889,-89.85499,42.161002,0
7890,-89.854277,35.14376,0
12270,-89.85,13.97,0
7891,-89.841,39.973736,0
12271,-89.84,15.51,0
7892,-89.835174,34.408498,0
7893,-89.83,54.49,0
12272,-89.83,52.55,0
7894,-89.82913,30.313953,0
12273,-89.82,14.55,0
7895,-89.819008,43.532055,0
7896,-89.8133,33.772278,0
7897,-89.79,80.07,0
12274,-89.79,35.91,0
7898,-89.787104,44.177192,0
7899,-89.771473,40.522615,0
12275,-89.77,14.81,0
12276,-89.76,49.06,0
7900,-89.751969,44.362822,0
12277,-89.74,16.61,0
12278,-89.72,15.37,0
7901,-89.707588,46.700727,0
12279,-89.7,16.92,0
7902,-89.69559,38.766194,0
12280,-89.69,33.41,0
7903,-89.687967,46.232853,0
12281,-89.68,17.74,0
7904,-89.673249,40.758739,0
12282,-89.65,13.81,0
7905,-89.648291,43.291902,0
7906,-89.64,66.92,0
12283,-89.64,20.58,0
7907,-89.637471,43.983473,0
7908,-89.630538,42.782513,0
7909,-89.628193,41.643226,0
7910,-89.623305,44.950763,0
7911,-89.623204,48.402827,0
7912,-89.622745,42.276521,0
12284,-89.62,68.02,0
7913,-89.603554,39.694111,0
12285,-89.6,18.68,0
7914,-89.5947,30.328592,0
7915,-89.589922,35.107106,0
12286,-89.58,31.37,0
7916,-89.578468,43.776554,0
7917,-89.57,14.41,0
12287,-89.57,19.13,0
7918,-89.555344,45.498377,0
12288,-89.55,16.77,0
7919,-89.540896,48.143594,0
12289,-89.54,15.17,0
7920,-89.533405,45.990803,0
12290,-89.53,45.68,0
7921,-89.523072,44.473647,0
7922,-89.50508,42.959987,0
12291,-89.5,19.87,0
12292,-89.49,33.31,0
12293,-89.47,15.67,0
7923,-89.471,44.207356,0
12294,-89.46,37.52,0
12295,-89.44,19.61,0
7924,-89.439754,32.335205,0
7925,-89.433947,37.546647,0
12296,-89.42,56.08,0
7926,-89.41,51.36,0
12297,-89.41,67.59,0
7927,-89.404208,48.564345,0
7928,-89.403881,31.344564,0
7929,-89.4036,30.928606,0
12298,-89.4,53.55,0
7930,-89.3933,43.182483,0
12299,-89.39,17.15,0
7931,-89.383427,46.660187,0
12300,-89.38,15.99,0
7932,-89.377822,42.094683,0
12301,-89.37,65.07,0
7933,-89.369188,40.986105,0
7934,-89.368868,40.794206,0
7935,-89.3614,43.402904,0
7936,-89.360082,48.315296,0
12302,-89.36,14.85,0
7937,-89.355175,42.730665,0
12303,-89.35,72.25,0
7938,-89.344147,41.907387,0
12304,-89.34,49.9,0
7939,-89.338408,39.2429,0
7940,-89.32507,41.205975,0
12305,-89.32,39.32,0
7941,-89.319753,34.582657,0
7942,-89.305153,36.059075,0
7943,-89.3,79.69,0
12306,-89.3,14.57,0
12307,-89.29,20.66,0
7944,-89.283051,44.00657,0
7945,-89.272541,44.544736,0
7946,-89.26247,35.498858,0
7947,-89.261573,32.202588,0
7948,-89.261,42.498515,0
7949,-89.26,78.81,0
12308,-89.26,51.26,0
7950,-89.249008,36.434545,0
12309,-89.24,16.38,0
7951,-89.223403,44.320417,0
7952,-89.221747,43.024808,0
12310,-89.22,68.27,0
7953,-89.218439,37.869929,0
12311,-89.21,19.92,0
12312,-89.2,34.37,0
7954,-89.197953,45.444308,0
12313,-89.19,18.2,0
7955,-89.18,75.01,0
7956,-89.177385,33.025425,0
12314,-89.17,66.96,0
7957,-89.166017,43.253417,0
12315,-89.16,15.35,0
7958,-89.156675,42.304985,0
7959,-89.1561,40.635102,0
7960,-89.155038,45.669959,0
7961,-89.150497,45.234458,0
12316,-89.15,13.93,0
12317,-89.14,15.74,0
7962,-89.13339,40.34984,0
7963,-89.129983,42.078174,0
7964,-89.121117,31.074145,0
12318,-89.12,64.73,0
7965,-89.11,68.65,0
12319,-89.1,15.04,0
12320,-89.09,66.31,0
7966,-89.088897,38.964308,0
12321,-89.08,17.18,0
7967,-89.07,56.09,0
7968,-89.053027,40.810321,0
7969,-89.040675,38.301504,0
12322,-89.04,19.26,0
7970,-89.039645,34.946579,0
12323,-89.03,20.82,0
7971,-89.01812,42.669965,0
7972,-89.015222,37.311847,0
12324,-89.01,14.65,0
7973,-89.008011,41.723977,0
12325,-89,18.89,0
7974,-88.9973,42.480505,0
7975,-88.994589,31.514003,0
12326,-88.99,13.6,0
7976,-88.984127,45.819128,0
12327,-88.98,16.2,0
7977,-88.976743,41.315698,0
12328,-88.96,15.26,0
12329,-88.95,14.11,0
7978,-88.949933,43.869738,0
7979,-88.942584,43.17348,0
12330,-88.94,36.92,0
7980,-88.93,19.82,0
7981,-88.929105,42.190062,0
7982,-88.9264,40.504261,0
7983,-88.92,50.79,0
7984,-88.92,67.89,0
12331,-88.92,16.87,0
12332,-88.91,72.54,0
7985,-88.909481,39.869306,0
7986,-88.908005,48.542887,0
12333,-88.9,34.02,0
7987,-88.895171,35.105883,0
7988,-88.893732,46.491728,0
12334,-88.89,16.64,0
7989,-88.877137,42.955992,0
12335,-88.87,18.47,0
7990,-88.862948,44.115226,0
7991,-88.86,53.1,0
12336,-88.86,37.77,0
7992,-88.848503,30.625075,0
7993,-88.84,71.96,0
12337,-88.84,15.14,0
12338,-88.83,52.02,0
12339,-88.82,14.42,0
7994,-88.811205,39.543905,0
7995,-88.8075,34.03333,0
7996,-88.804574,48.368871,0
7997,-88.8,54.94,0
12340,-88.8,64.22,0
12341,-88.79,17.1,0
7998,-88.7888,33.26362,0
7999,-88.787543,42.02425,0
8000,-88.783103,38.046331,0
12342,-88.77,31.93,0
8001,-88.766831,35.395383,0
8002,-88.762087,34.285436,0
12343,-88.76,17.41,0
12344,-88.74,30.86,0
8003,-88.737086,33.506535,0
8004,-88.735353,37.867122,0
8005,-88.734558,41.624747,0
8006,-88.733197,41.819429,0
8007,-88.73,66.14,0
8008,-88.720494,37.071483,0
12345,-88.72,70.69,0
8009,-88.718966,42.743406,0
8010,-88.70299,44.379155,0
8011,-88.700797,41.320517,0
8012,-88.69,72.8,0
8013,-88.69,66.82,0
8014,-88.69,64.61,0
12346,-88.69,52.26,0
8015,-88.672414,43.625452,0
8016,-88.667687,42.261863,0
12347,-88.66,17.49,0
8017,-88.656553,44.788401,0
8018,-88.654214,30.45205,0
12348,-88.64,50.84,0
8019,-88.632281,46.567253,0
12349,-88.63,39.32,0
12350,-88.62,20.11,0
8020,-88.613904,36.789839,0
8021,-88.613561,40.746583,0
12351,-88.61,19.32,0
12352,-88.58,20.49,0
8022,-88.574751,39.550237,0
8023,-88.573772,46.912604,0
12353,-88.57,13.45,0
12354,-88.56,21.15,0
12355,-88.55,66.75,0
8024,-88.541319,39.185441,0
12356,-88.54,18.87,0
8025,-88.539634,48.108864,0
8026,-88.533248,34.059447,0
12357,-88.53,68.79,0
12358,-88.52,15.3,0
8027,-88.517363,35.042545,0
8028,-88.517089,42.470896,0
12359,-88.51,14.07,0
8029,-88.50216,42.887547,0
8030,-88.5,49.5,0
12360,-88.5,38.71,0
8031,-88.49419,47.12995,0
12361,-88.49,55.79,0
8032,-88.480828,45.40735,0
8033,-88.473315,43.814994,0
12362,-88.46,65.07,0
8034,-88.459927,43.461257,0
12363,-88.45,32.66,0
12364,-88.43,32.31,0
8035,-88.428183,41.326707,0
8036,-88.4277,30.433975,0
8037,-88.423251,31.329631,0
8038,-88.42,75.12,0
12365,-88.42,17.83,0
8039,-88.4174,43.110713,0
12366,-88.41,14.56,0
8040,-88.407968,42.183971,0
12367,-88.4,19.37,0
8041,-88.3979,36.212533,0
8042,-88.387089,41.721877,0
12368,-88.37,20.35,0
8043,-88.369479,41.91165,0
12369,-88.36,64.71,0
12370,-88.35,33.55,0
12371,-88.34,70.75,0
8044,-88.332415,40.087258,0
12372,-88.32,15.3,0
8045,-88.315,32.73833,0
8046,-88.313239,47.372862,0
8047,-88.31063,39.492347,0
12373,-88.31,40.58,0
8048,-88.302772,38.24682,0
12374,-88.3,14.97,0
8049,-88.291761,44.169086,0
12375,-88.29,21,0
8050,-88.286077,49.02117,0
8051,-88.281022,38.041875,0
12376,-88.28,14.31,0
8052,-88.27249,30.821124,0
12377,-88.27,40.7,0
8053,-88.26639,33.07806,0
12378,-88.26,20.55,0
8054,-88.252429,42.612918,0
12379,-88.25,13.32,0
8055,-88.245856,40.922425,0
12380,-88.24,71.7,0
8056,-88.22,49.22,0
12381,-88.22,21.34,0
12382,-88.21,14.3,0
8057,-88.2132,40.405468,0
8058,-88.201009,42.060418,0
12383,-88.2,50.54,0
8059,-88.190427,43.642731,0
12384,-88.19,73.18,0
8060,-88.187353,42.975699,0
8061,-88.187152,32.59362,0
8062,-88.186585,43.213784,0
8063,-88.182518,41.597235,0
8064,-88.18045,30.618125,0
8065,-88.169044,45.841248,0
8066,-88.168533,41.388338,0
8067,-88.165724,41.198337,0
12385,-88.16,37.65,0
8068,-88.133117,44.516553,0
8069,-88.125383,35.660245,0
12386,-88.11,66.88,0
8070,-88.101277,40.686494,0
12387,-88.1,14.95,0
8071,-88.0983,42.260734,0
8072,-88.0871,30.248713,0
12388,-88.08,14.67,0
8073,-88.066186,41.842846,0
12389,-88.06,37.67,0
8074,-88.057494,35.462075,0
8075,-88.05,32.91667,0
8076,-88.04254,42.753707,0
8077,-88.03612,36.90159,0
8078,-88.034471,31.557929,0
12390,-88.03,55.07,0
8079,-88.02523,43.385587,0
8080,-88.022314,43.886861,0
12391,-88.02,14.14,0
8081,-88.002685,32.091099,0
12392,-88,70.75,0
8082,-87.999506,37.219402,0
8083,-87.99583,32.69389,0
12393,-87.98,72.78,0
8084,-87.971648,40.368193,0
8085,-87.97,52.32,0
12394,-87.97,54.4,0
8086,-87.958071,33.910438,0
12395,-87.94,31.6,0
8087,-87.928603,41.498006,0
8088,-87.91889,34.60972,0
8089,-87.917523,45.785334,0
8090,-87.914895,30.744242,0
8091,-87.906208,40.171301,0
12396,-87.9,20.87,0
8092,-87.898835,42.03641,0
8093,-87.898187,42.990634,0
8094,-87.892441,47.468857,0
8095,-87.886832,43.175127,0
8096,-87.886556,41.145277,0
12397,-87.88,14.92,0
12398,-87.87,14.36,0
8097,-87.866942,45.383472,0
8098,-87.848312,44.606002,0
8099,-87.84,72.41,0
12399,-87.84,30.77,0
12400,-87.83,21.35,0
8100,-87.8212,30.242042,0
8101,-87.821185,42.584742,0
8102,-87.8164,42.364395,0
8103,-87.81269,34.387664,0
12401,-87.81,65.78,0
8104,-87.808468,36.474489,0
8105,-87.805194,43.496957,0
8106,-87.7941,35.889513,0
12402,-87.79,31.18,0
8107,-87.78,81.21,0
8108,-87.776558,45.59462,0
8109,-87.776471,46.775996,0
12403,-87.77,33.65,0
8110,-87.746149,39.011995,0
8111,-87.736985,46.471577,0
12404,-87.73,71.96,0
12405,-87.72,32.67,0
12406,-87.71,38.08,0
8112,-87.70556,32.50639,0
8113,-87.7,66.29,0
8114,-87.7,79.54,0
8115,-87.662038,44.28221,0
8116,-87.66,73.29,0
12407,-87.66,15.44,0
8117,-87.6565,45.118572,0
12408,-87.65,14.44,0
8118,-87.641136,41.074785,0
12409,-87.64,21.14,0
8119,-87.638915,41.52565,0
8120,-87.63389,34.58833,0
8121,-87.632775,41.962795,0
12410,-87.63,15.65,0
8122,-87.625562,40.175091,0
12411,-87.62,15.21,0
8123,-87.61326,41.719645,0
12412,-87.61,13.72,0
12413,-87.59,55.69,0
12414,-87.58,14.06,0
8124,-87.550249,33.215794,0
8125,-87.55,70.67,0
12415,-87.55,37.39,0
8126,-87.548828,46.671081,0
12416,-87.54,66.69,0
12417,-87.53,20.97,0
8127,-87.521,34.975392,0
12418,-87.51,14.89,0
8128,-87.4953,36.012068,0
12419,-87.49,14.4,0
8129,-87.4882,35.526642,0
8130,-87.47,51.02,0
8131,-87.47,49.84,0
12420,-87.47,15.2,0
8132,-87.468102,41.348432,0
8133,-87.464012,46.156096,0
8134,-87.460118,39.516713,0
8135,-87.45147,40.026467,0
12421,-87.45,51.64,0
12422,-87.44,32.22,0
8136,-87.437736,45.30933,0
8137,-87.43,53.8,0
8138,-87.43,71.92,0
8139,-87.42319,45.704947,0
12423,-87.42,21.16,0
8140,-87.418008,38.68909,0
8141,-87.40195,32.13611,0
8142,-87.376975,44.947747,0
8143,-87.365112,39.295342,0
8144,-87.36,54.98,0
8145,-87.36,74.93,0
8146,-87.352142,32.684392,0
12424,-87.35,65.94,0
12425,-87.32,14.16,0
12426,-87.31,54.36,0
12427,-87.29,15.36,0
8147,-87.28582,36.921422,0
12428,-87.28,13.81,0
8148,-87.2742,41.619737,0
8149,-87.272433,46.006717,0
8150,-87.263929,36.025297,0
12429,-87.25,15.56,0
8151,-87.2325,33.44056,0
12430,-87.22,72.12,0
8152,-87.211045,45.089197,0
8153,-87.209,35.12187,0
12431,-87.2,14.56,0
12432,-87.19,40.57,0
8154,-87.181996,38.99293,0
12433,-87.18,52.61,0
12434,-87.16,72.69,0
8155,-87.152172,41.444036,0
8156,-87.129379,34.005819,0
8157,-87.125847,32.315533,0
12435,-87.12,73.32,0
12436,-87.1,31.49,0
12437,-87.09,15.36,0
12438,-87.08,15.55,0
8158,-87.062583,33.089019,0
12439,-87.05,51.68,0
8159,-87.045677,46.495045,0
8160,-87.042196,45.74138,0
8161,-87.04113,37.755052,0
12440,-87.04,32.66,0
8162,-87.021,36.08,0
8163,-87.011746,33.286613,0
8164,-87.00704,36.38385,0
12441,-87,39.63,0
8165,-86.984383,38.196895,0
8166,-86.980034,46.134167,0
8167,-86.9694,41.157435,0
8168,-86.953876,36.687556,0
12442,-86.95,13.57,0
12443,-86.94,14.85,0
8169,-86.929597,45.909081,0
8170,-86.893552,41.586385,0
12444,-86.89,14.09,0
8171,-86.888833,39.627005,0
8172,-86.874879,40.398559,0
8173,-86.874379,35.755161,0
8174,-86.873907,40.777777,0
8175,-86.860789,33.873418,0
12445,-86.86,14.46,0
8176,-86.831939,30.861273,0
12446,-86.81,15.02,0
12447,-86.8,12.73,0
12448,-86.79,38.45,0
8177,-86.78221,34.70131,0
8178,-86.771735,31.487256,0
8179,-86.76181,33.321651,0
8180,-86.748959,36.473794,0
8181,-86.744,41.79393,0
8182,-86.74,52.4,0
8183,-86.74,14.79,0
12449,-86.74,38.22,0
12450,-86.73,15.3,0
8184,-86.7242,41.190374,0
8185,-86.72056,32.40556,0
8186,-86.71,49.27,0
12451,-86.71,70.65,0
8187,-86.70945,33.55167,0
12452,-86.7,13.43,0
12453,-86.69,53.74,0
12454,-86.68,12.39,0
8188,-86.664501,46.460214,0
12455,-86.66,34.33,0
12456,-86.65,35.49,0
12457,-86.64,52.93,0
12458,-86.63,73.26,0
12459,-86.61,12.1,0
12460,-86.6,37.61,0
12461,-86.59,50.45,0
8189,-86.578553,41.946724,0
8190,-86.572,39.278,0
8191,-86.570862,34.022689,0
8192,-86.56,73.45,0
8193,-86.5514,40.17175,0
12462,-86.55,13.29,0
8194,-86.5375,34.722136,0
8195,-86.533911,40.764636,0
12463,-86.53,14.13,0
8196,-86.512504,46.060693,0
12464,-86.51,14.63,0
8197,-86.5071,44.043516,0
8198,-86.5039,33.640092,0
12465,-86.5,40.58,0
8199,-86.496303,32.125945,0
12466,-86.49,13.03,0
8200,-86.471698,38.140921,0
8201,-86.470312,46.336435,0
8202,-86.469184,30.491836,0
8203,-86.465195,35.274088,0
8204,-86.450002,36.292851,0
8205,-86.440748,41.337679,0
8206,-86.42,54.99,0
12467,-86.42,78.51,0
8207,-86.403,36.084831,0
8208,-86.397249,39.147526,0
12468,-86.39,15.09,0
12469,-86.38,77.11,0
12470,-86.37,35.92,0
12471,-86.36,67.17,0
8209,-86.359749,42.247615,0
8210,-86.35701,43.41668,0
8211,-86.35492,46.5565,0
12472,-86.35,13.76,0
8212,-86.349333,32.98083,0
12473,-86.34,12.34,0
8213,-86.33,81.4,0
8214,-86.316012,39.807699,0
12474,-86.31,15.35,0
8215,-86.304169,35.84861,0
12475,-86.3,12.14,0
8216,-86.29,49.99,0
8217,-86.2716,45.97603,0
12476,-86.27,13.29,0
8218,-86.265136,43.121253,0
12477,-86.26,37.67,0
8219,-86.2547,44.686764,0
8220,-86.25,71.24,0
12478,-86.25,33.35,0
8221,-86.2452,44.484974,0
12479,-86.24,30.75,0
8222,-86.238581,40.097635,0
8223,-86.234388,41.676782,0
12480,-86.23,37.26,0
12481,-86.22,34.25,0
8224,-86.218738,32.182013,0
8225,-86.21377,33.611173,0
12482,-86.21,54.26,0
8226,-86.204872,34.395186,0
8227,-86.1987,42.706534,0
8228,-86.196093,44.19855,0
12483,-86.19,13.1,0
8229,-86.186517,31.143492,0
8230,-86.18,51.36,0
12484,-86.17,33.79,0
8231,-86.168045,39.3559,0
12485,-86.15,70.75,0
8232,-86.14,37.55,0
8233,-86.14,74.89,0
12486,-86.13,32.48,0
12487,-86.12,13.47,0
8234,-86.11323,35.420747,0
8235,-86.112659,33.839195,0
8236,-86.100979,35.69883,0
12488,-86.1,70.33,0
8237,-86.07228,39.95909,0
12489,-86.07,37.91,0
8238,-86.0581,31.919103,0
12490,-86.05,34.58,0
12491,-86.04,66.88,0
8239,-86.0338,46.658548,0
12492,-86.02,13.82,0
8240,-86.011318,39.680348,0
8241,-85.981957,45.113771,0
8242,-85.9779,42.5485,0
8243,-85.973189,32.685039,0
8244,-85.969063,46.289262,0
8245,-85.966261,44.902888,0
12493,-85.96,14.21,0
12494,-85.94,12.78,0
8246,-85.9395,45.93225,0
8247,-85.936103,43.886112,0
8248,-85.92991,43.44535,0
8249,-85.927868,30.704325,0
8250,-85.921945,35.122908,0
8251,-85.912028,39.245308,0
8252,-85.911794,41.821953,0
12495,-85.91,49.23,0
12496,-85.9,12.1,0
8253,-85.8952,44.211924,0
8254,-85.884262,34.270712,0
8255,-85.88391,31.787928,0
8256,-85.882456,44.678442,0
12497,-85.88,15.53,0
12498,-85.87,65.57,0
8257,-85.863327,45.434324,0
12499,-85.86,13.68,0
8258,-85.858586,31.299804,0
8259,-85.841317,38.207475,0
8260,-85.838284,41.254145,0
8261,-85.835678,33.468697,0
12500,-85.83,32.71,0
8262,-85.827524,43.639019,0
12501,-85.82,14.94,0
12502,-85.81,32.07,0
8263,-85.8,53.31,0
12503,-85.8,12.31,0
8264,-85.799282,42.198543,0
12504,-85.79,14.82,0
8265,-85.78075,41.643836,0
8266,-85.777418,44.43001,0
12505,-85.77,15.71,0
8267,-85.757,34.071767,0
12506,-85.75,64.94,0
12507,-85.74,52.23,0
8268,-85.739097,42.99517,0
8269,-85.72,76.99,0
12508,-85.72,31.25,0
8270,-85.719245,46.081504,0
8271,-85.709539,37.510311,0
12509,-85.7,15.38,0
8272,-85.698611,44.916599,0
8273,-85.69766,39.412803,0
12510,-85.68,14.09,0
8274,-85.675524,34.350826,0
8275,-85.675305,36.128621,0
12511,-85.67,35.05,0
8276,-85.660493,37.91921,0
8277,-85.653613,45.09425,0
12512,-85.65,50.72,0
8278,-85.643,43.51863,0
12513,-85.64,52.22,0
8279,-85.633095,35.807658,0
12514,-85.62,13.17,0
12515,-85.61,13.77,0
8280,-85.585766,42.364747,0
8281,-85.583444,40.787792,0
12516,-85.58,15.15,0
8282,-85.57,49.92,0
8283,-85.56612,33.787501,0
8284,-85.556997,38.099117,0
12517,-85.55,31.69,0
8285,-85.5484,44.743562,0
8286,-85.536627,45.701493,0
8287,-85.531706,36.310061,0
8288,-85.53,64.8,0
8289,-85.523475,34.516788,0
8290,-85.511465,43.830754,0
8291,-85.508029,41.323898,0
8292,-85.506497,34.873333,0
8293,-85.494,42.604787,0
8294,-85.49,79.84,0
12518,-85.49,38.87,0
8295,-85.478242,32.549575,0
8296,-85.476355,32.030967,0
8297,-85.470787,43.216226,0
12519,-85.47,66.84,0
8298,-85.461002,38.337654,0
12520,-85.46,12.19,0
8299,-85.458623,43.641417,0
8300,-85.452574,43.402941,0
12521,-85.45,64.21,0
8301,-85.4341,35.444527,0
12522,-85.43,70.4,0
8302,-85.415688,40.199031,0
8303,-85.41,48.81,0
12523,-85.41,65.57,0
12524,-85.4,51.17,0
12525,-85.39,12.37,0
12526,-85.37,68.08,0
8304,-85.368201,31.28915,0
8305,-85.361787,44.57533,0
8306,-85.361267,35.654232,0
8307,-85.360207,37.440059,0
12527,-85.36,13.24,0
8308,-85.35284,37.09215,0
8309,-85.342,42.933643,0
12528,-85.34,14.38,0
12529,-85.33,10.82,0
12530,-85.32,53.8,0
12531,-85.31,33.19,0
8310,-85.309525,42.444542,0
8311,-85.265789,34.915677,0
8312,-85.26,67.73,0
12532,-85.26,63.46,0
8313,-85.242963,36.038459,0
12533,-85.24,13.05,0
8314,-85.229909,41.042135,0
8315,-85.227046,39.538229,0
8316,-85.222625,35.220668,0
8317,-85.22,75.08,0
8318,-85.219472,44.81438,0
12534,-85.21,52.93,0
8319,-85.209495,41.252801,0
12535,-85.19,12.66,0
12536,-85.18,32.77,0
8320,-85.172,45.362976,0
8321,-85.163963,42.29878,0
12537,-85.16,36.44,0
8322,-85.144709,36.873212,0
12538,-85.14,10.84,0
8323,-85.13893,45.142708,0
12539,-85.13,14.4,0
8324,-85.123021,46.191603,0
12540,-85.12,10.65,0
12541,-85.11,15.29,0
8325,-85.101464,38.44692,0
12542,-85.1,44.04,0
8326,-85.09,12.91,0
12543,-85.09,65,0
8327,-85.085547,41.616242,0
8328,-85.081567,43.659734,0
12544,-85.08,37.47,0
12545,-85.07,68.25,0
8329,-85.060326,32.66699,0
8330,-85.053259,35.022742,0
12546,-85.04,13.59,0
12547,-85.03,12.11,0
12548,-85.02,63.74,0
12549,-85.01,15.02,0
8331,-85,44,0
12550,-85,12.36,0
8332,-84.99029,41.84752,0
12551,-84.99,49.34,0
8333,-84.98169,44.46584,0
12552,-84.98,39.69,0
8334,-84.9727,30.911855,0
8335,-84.970221,45.758487,0
8336,-84.969046,39.801705,0
12553,-84.96,34.68,0
8337,-84.9411,35.786788,0
12554,-84.94,11.78,0
8338,-84.9373,36.10875,0
8339,-84.921942,34.137595,0
8340,-84.92,54.6,0
8341,-84.92,52.09,0
8342,-84.894557,37.647829,0
12555,-84.89,10.97,0
12556,-84.88,13.91,0
8343,-84.879966,45.197145,0
8344,-84.87161,45.420829,0
12557,-84.87,13.28,0
12558,-84.86,43.49,0
8345,-84.858419,38.135727,0
8346,-84.85,64.25,0
12559,-84.85,11.34,0
12560,-84.84,30.26,0
8347,-84.835866,46.178076,0
